student_id,study_time_hours,attendance_percent,sleep_hours,previous_grade,final_exam_score,final_grade,final_grade_num,gender_Female,gender_Male,internet_access_No,internet_access_Yes,extracurricular_activities_No,extracurricular_activities_Yes,part_time_job_No,part_time_job_Yes,parental_education_Bachelors,parental_education_High School,parental_education_Masters,parental_education_Not specified,parental_education_PhD,parental_education_temp
487,1.4,81.9,4.3,69.6,66.6,D,2,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
488,2.4,92.8,6.1,59.8,74.1,C,3,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
489,3.5,98.1,6.8,85.5,100.0,A,5,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
490,6.2,99.0,5.7,70.7,100.0,A,5,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
491,2.7,79.4,5.7,94.6,74.3,C,3,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
492,3.8,82.9,6.0,50.5,71.1,C,3,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
493,3.5,68.2,7.2,63.3,66.7,D,2,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
494,5.3,76.9,6.6,70.4,82.1,B,4,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
495,7.3,94.6,4.1,83.6,88.5,B,4,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
496,2.7,100.0,4.3,74.8,79.4,C,3,False,True,True,False,True,False,True,False,True,False,False,False,False,Bachelors
497,2.8,72.7,6.1,73.7,71.0,C,3,False,True,False,True,True,False,True,False,False,False,False,False,True,PhD
498,5.1,79.1,7.3,56.5,85.4,B,4,True,False,False,True,True,False,True,False,False,False,False,True,False,Not specified
499,4.5,84.7,3.5,56.1,61.8,D,2,False,True,True,False,True,False,False,True,True,False,False,False,False,Bachelors
500,6.3,87.8,6.2,73.9,99.6,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
501,4.4,76.9,6.2,53.6,76.1,C,3,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
502,3.0,89.2,8.5,63.6,90.4,A,5,False,True,False,True,False,True,False,True,False,False,False,True,False,Not specified
503,4.4,80.3,6.3,76.0,93.3,A,5,False,True,True,False,False,True,True,False,False,True,False,False,False,High School
504,5.2,84.9,7.3,58.2,88.9,B,4,True,False,True,False,False,True,True,False,False,True,False,False,False,High School
505,4.7,90.5,7.0,89.3,99.0,A,5,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
506,4.3,85.1,4.2,84.7,100.0,A,5,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
507,5.1,80.6,7.7,51.1,74.5,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
508,5.3,83.9,7.1,58.8,72.8,C,3,False,True,True,False,False,True,False,True,False,False,True,False,False,Masters
509,5.6,84.1,7.4,42.6,76.1,C,3,True,False,True,False,False,True,False,True,False,True,False,False,False,High School
510,4.5,81.3,10.0,60.6,99.5,A,5,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
511,3.2,82.4,4.3,79.2,79.9,C,3,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
512,3.7,100.0,8.9,65.0,88.2,B,4,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
513,5.3,90.6,6.5,75.5,88.9,B,4,False,True,False,True,False,True,True,False,False,False,False,True,False,Not specified
514,2.3,82.0,7.1,51.7,77.9,C,3,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
515,4.1,92.0,6.7,79.6,97.2,A,5,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
516,2.9,81.7,6.3,63.3,79.3,C,3,False,True,False,True,True,False,False,True,True,False,False,False,False,Bachelors
517,3.5,96.7,6.1,70.1,84.2,B,4,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
518,5.4,88.7,7.2,68.9,86.3,B,4,True,False,True,False,False,True,True,False,False,False,False,True,False,Not specified
519,3.8,83.9,5.0,54.7,67.6,D,2,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
520,3.6,89.5,7.7,56.2,80.7,B,4,True,False,False,True,False,True,False,True,False,False,False,False,True,PhD
521,1.5,69.3,6.3,81.6,64.7,D,2,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
522,4.6,73.7,5.4,74.8,71.8,C,3,False,True,True,False,False,True,False,True,False,False,False,False,True,PhD
523,4.5,73.1,6.3,82.6,84.9,B,4,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
524,6.7,86.4,8.3,73.9,100.0,A,5,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
525,3.0,100.0,6.2,71.7,82.4,B,4,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
526,3.8,100.0,7.2,49.3,87.3,B,4,False,True,False,True,False,True,True,False,False,False,False,True,False,Not specified
527,3.9,91.4,5.9,66.8,84.8,B,4,False,True,False,True,False,True,False,True,False,False,False,True,False,Not specified
528,5.9,90.0,7.7,69.7,96.4,A,5,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
529,3.4,67.0,7.6,93.4,84.3,B,4,True,False,True,False,True,False,True,False,False,False,False,False,True,PhD
530,3.9,79.6,9.0,78.2,84.5,B,4,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
531,4.4,77.1,6.6,88.4,94.7,A,5,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
532,3.8,78.8,7.6,77.2,89.6,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
533,2.8,83.3,6.9,61.5,68.6,D,2,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
534,3.8,80.3,8.4,71.4,92.8,A,5,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
535,5.1,65.2,5.9,72.8,80.7,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
536,2.0,92.5,7.7,58.7,77.6,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
537,3.7,74.3,6.6,65.4,87.7,B,4,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
538,2.4,87.4,6.7,67.5,86.0,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
539,5.3,100.0,6.9,89.3,100.0,A,5,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
540,1.2,75.8,7.1,45.0,57.3,F,1,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
541,2.7,59.7,6.7,84.5,75.6,C,3,False,True,True,False,True,False,False,True,False,False,True,False,False,Masters
542,4.1,82.1,7.1,58.8,87.3,B,4,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
543,5.8,96.0,8.7,53.5,88.8,B,4,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
544,3.4,100.0,8.0,84.2,91.8,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
545,2.7,72.7,7.8,78.8,66.0,D,2,False,True,False,True,True,False,False,True,True,False,False,False,False,Bachelors
546,6.3,90.0,6.3,85.1,100.0,A,5,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
547,1.3,80.3,5.7,79.6,71.1,C,3,False,True,True,False,False,True,True,False,True,False,False,False,False,Bachelors
548,0.5,83.9,7.9,94.7,88.8,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
549,4.2,100.0,7.9,76.7,100.0,A,5,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
550,2.7,70.0,8.6,68.1,85.2,B,4,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
551,2.0,87.5,6.1,74.1,75.4,C,3,False,True,False,True,True,False,True,False,False,False,False,True,False,Not specified
552,4.6,89.7,6.5,84.9,100.0,A,5,True,False,False,True,False,True,True,False,False,False,False,True,False,Not specified
553,3.9,95.9,4.8,60.6,78.9,C,3,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
554,2.7,86.0,6.3,62.2,83.4,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
555,1.6,88.1,8.0,66.3,63.4,D,2,False,True,True,False,True,False,True,False,False,True,False,False,False,High School
556,4.8,81.1,6.2,44.7,80.7,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
557,4.5,87.7,7.6,71.7,80.8,B,4,True,False,False,True,False,True,True,False,False,False,False,True,False,Not specified
558,3.4,81.6,6.6,47.4,73.1,C,3,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
559,6.3,91.2,7.2,70.6,99.8,A,5,True,False,False,True,True,False,False,True,False,False,True,False,False,Masters
560,1.9,81.3,5.4,80.4,73.5,C,3,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
561,1.2,88.8,6.9,64.3,68.2,D,2,True,False,False,True,False,True,True,False,False,False,False,True,False,Not specified
562,2.5,84.7,3.2,90.1,83.9,B,4,False,True,True,False,True,False,True,False,True,False,False,False,False,Bachelors
563,3.4,96.3,6.6,52.5,75.3,C,3,False,True,True,False,True,False,True,False,False,False,True,False,False,Masters
564,3.9,84.5,4.8,84.3,78.7,C,3,False,True,True,False,True,False,False,True,False,True,False,False,False,High School
565,3.1,67.3,8.2,78.1,82.8,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
566,4.0,97.6,7.7,49.4,100.0,A,5,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
567,1.6,75.9,7.4,100.0,92.6,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
568,5.7,78.5,8.6,69.2,99.1,A,5,True,False,False,True,False,True,False,True,False,False,False,True,False,Not specified
569,3.4,79.0,5.7,59.5,76.2,C,3,False,True,False,True,True,False,False,True,False,False,False,True,False,Not specified
570,5.2,98.7,8.9,53.1,90.9,A,5,False,True,False,True,True,False,False,True,False,False,False,False,True,PhD
571,4.0,63.6,7.9,67.4,63.3,D,2,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
572,4.2,100.0,6.5,68.5,85.0,B,4,False,True,False,True,True,False,False,True,False,False,True,False,False,Masters
573,4.4,95.6,8.2,71.2,88.7,B,4,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
574,4.2,87.2,5.5,66.4,75.3,C,3,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
575,4.5,84.5,5.8,77.6,84.9,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
576,5.5,87.9,6.1,65.3,81.1,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
577,3.8,90.2,6.2,46.8,75.6,C,3,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
578,4.6,91.5,5.5,68.2,95.5,A,5,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
579,3.4,90.6,8.3,41.6,83.3,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
580,5.7,85.9,6.5,74.2,95.7,A,5,True,False,False,True,True,False,False,True,False,False,True,False,False,Masters
581,2.5,83.0,7.2,58.2,70.4,C,3,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
582,6.2,83.5,6.1,72.0,82.7,B,4,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
583,3.4,83.1,4.6,85.8,76.7,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
584,1.4,96.3,7.1,58.6,68.4,D,2,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
585,3.7,90.9,4.5,82.7,84.6,B,4,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
586,2.5,55.6,6.7,64.8,67.7,D,2,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
587,4.8,91.6,5.2,91.0,89.2,B,4,True,False,True,False,False,True,True,False,True,False,False,False,False,Bachelors
588,2.5,86.9,9.2,65.6,85.0,B,4,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
589,2.8,84.8,7.9,59.9,77.3,C,3,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
590,0.7,81.1,6.9,78.2,72.2,C,3,False,True,False,True,False,True,False,True,False,False,True,False,False,Masters
591,2.8,96.2,8.3,64.8,89.0,B,4,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
592,0.5,94.5,5.8,59.9,63.2,D,2,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
593,1.1,77.3,7.5,64.3,73.2,C,3,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
594,4.6,89.1,7.0,69.5,87.0,B,4,True,False,True,False,False,True,True,False,False,True,False,False,False,High School
595,4.7,75.3,7.1,86.1,88.5,B,4,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
596,4.1,71.2,8.3,46.8,80.4,B,4,True,False,False,True,True,False,True,False,False,False,False,False,True,PhD
597,2.0,78.7,7.7,70.3,80.2,B,4,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
598,3.4,93.6,7.1,77.5,80.9,B,4,False,True,True,False,False,True,True,False,False,False,True,False,False,Masters
599,3.5,94.5,4.8,72.3,86.4,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
600,1.8,90.1,5.6,85.7,86.3,B,4,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
601,5.8,92.3,6.7,69.1,93.4,A,5,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
602,4.8,90.2,6.9,67.8,95.1,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
603,3.2,78.6,5.4,77.1,83.9,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
604,3.5,89.3,9.7,71.2,100.0,A,5,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
605,3.8,93.0,8.6,65.3,80.9,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
606,0.5,92.5,7.5,76.2,76.4,C,3,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
607,3.1,96.9,6.9,62.2,73.6,C,3,False,True,True,False,True,False,True,False,False,True,False,False,False,High School
608,2.5,92.1,6.5,62.7,84.0,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
609,2.0,88.5,5.7,63.7,58.6,F,1,True,False,True,False,False,True,False,True,False,True,False,False,False,High School
610,3.1,95.7,6.9,86.2,96.3,A,5,True,False,False,True,False,True,True,False,False,False,False,True,False,Not specified
611,6.2,84.7,7.1,31.3,78.8,C,3,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
612,4.5,76.2,5.3,74.7,79.8,C,3,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
613,2.6,83.4,7.2,70.4,70.0,C,3,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
614,4.4,77.6,6.6,49.8,75.0,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
615,5.6,78.2,4.5,73.7,95.0,A,5,True,False,False,True,False,True,False,True,False,False,False,True,False,Not specified
616,4.9,83.6,5.8,75.7,92.4,A,5,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
617,3.6,77.1,6.3,77.1,86.4,B,4,False,True,False,True,False,True,False,True,False,False,False,True,False,Not specified
618,2.5,81.9,9.1,38.2,79.1,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
619,4.5,66.1,7.5,86.4,91.5,A,5,False,True,False,True,True,False,True,False,False,False,True,False,False,Masters
620,4.1,87.1,5.2,61.1,80.3,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
621,4.8,85.0,7.4,78.2,98.3,A,5,True,False,False,True,False,True,True,False,False,False,False,False,True,PhD
622,4.5,76.8,4.9,78.9,79.3,C,3,True,False,True,False,True,False,True,False,True,False,False,False,False,Bachelors
623,5.1,91.6,8.1,59.5,89.5,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
624,2.7,94.4,6.2,77.9,75.7,C,3,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
625,5.5,68.9,6.7,65.4,89.6,B,4,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
626,3.8,77.4,8.4,45.1,71.0,C,3,True,False,False,True,False,True,False,True,False,False,False,True,False,Not specified
627,6.6,77.3,5.3,84.0,96.8,A,5,False,True,True,False,False,True,True,False,False,True,False,False,False,High School
628,2.5,75.6,5.1,60.7,61.9,D,2,True,False,False,True,True,False,False,True,True,False,False,False,False,Bachelors
629,6.1,93.3,6.1,59.7,93.9,A,5,False,True,False,True,True,False,False,True,False,False,True,False,False,Masters
630,3.8,83.1,8.0,65.2,81.3,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
631,2.5,82.4,5.0,73.3,77.6,C,3,False,True,False,True,True,False,True,False,False,False,False,True,False,Not specified
632,2.8,65.0,3.4,69.3,71.4,C,3,True,False,True,False,False,True,True,False,False,False,True,False,False,Masters
633,3.0,91.4,6.3,76.6,89.4,B,4,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
634,4.1,72.6,7.5,53.9,74.3,C,3,False,True,False,True,True,False,False,True,False,False,False,False,True,PhD
635,4.3,85.6,8.2,61.1,76.0,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
636,2.6,87.8,6.2,68.6,96.3,A,5,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
637,3.5,98.6,6.3,92.8,100.0,A,5,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
638,6.7,71.9,8.2,68.6,99.9,A,5,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
639,6.1,54.8,4.6,83.0,83.8,B,4,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
640,4.2,86.8,6.3,70.5,79.4,C,3,True,False,True,False,True,False,False,True,False,False,False,True,False,Not specified
641,3.6,100.0,7.0,64.2,86.0,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
642,3.7,97.4,7.3,67.0,97.9,A,5,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
643,4.4,87.1,6.2,68.0,90.5,A,5,True,False,False,True,False,True,True,False,False,False,False,True,False,Not specified
644,2.0,80.1,6.8,77.2,70.4,C,3,False,True,True,False,False,True,True,False,True,False,False,False,False,Bachelors
645,3.1,93.1,3.8,86.5,82.9,B,4,True,False,False,True,True,False,False,True,True,False,False,False,False,Bachelors
646,1.0,75.3,6.0,74.3,75.5,C,3,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
647,4.1,89.8,7.3,84.2,100.0,A,5,False,True,False,True,False,True,True,False,False,False,False,True,False,Not specified
648,4.5,90.1,5.6,58.4,94.0,A,5,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
649,2.8,95.6,6.9,65.0,88.9,B,4,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
650,5.9,100.0,7.3,61.3,97.3,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
651,1.7,88.9,6.4,73.8,59.5,F,1,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
652,1.3,79.9,7.0,65.7,73.3,C,3,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
653,3.8,84.7,5.6,78.8,88.0,B,4,False,True,False,True,True,False,True,False,False,False,True,False,False,Masters
654,5.1,67.3,6.6,58.8,74.8,C,3,False,True,True,False,False,True,False,True,True,False,False,False,False,Bachelors
655,6.0,78.1,7.5,70.5,89.9,B,4,True,False,True,False,True,False,True,False,False,False,True,False,False,Masters
656,2.8,80.9,7.0,78.2,72.6,C,3,False,True,False,True,True,False,False,True,False,False,False,True,False,Not specified
657,5.1,79.8,6.1,45.2,83.6,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
658,3.4,86.5,7.1,95.5,100.0,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
659,3.2,76.8,7.7,66.6,84.3,B,4,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
660,4.8,96.2,4.3,45.7,85.4,B,4,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
661,4.5,85.0,8.2,71.9,95.2,A,5,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
662,1.1,84.9,6.4,70.4,69.0,D,2,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
663,5.7,81.7,7.3,69.0,94.2,A,5,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
664,5.6,86.6,8.2,81.9,99.7,A,5,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
665,2.6,93.3,5.2,79.0,85.8,B,4,False,True,False,True,True,False,True,False,True,False,False,False,False,Bachelors
666,4.1,76.3,5.9,73.6,91.7,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
667,4.2,78.4,6.5,75.4,92.2,A,5,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
668,3.9,82.0,5.9,68.7,96.3,A,5,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
669,2.7,71.5,8.9,91.3,97.6,A,5,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
670,2.5,76.8,5.8,52.2,66.4,D,2,False,True,False,True,True,False,False,True,False,False,True,False,False,Masters
671,3.5,80.2,6.1,71.7,60.8,D,2,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
672,5.3,93.7,7.0,70.8,99.8,A,5,True,False,True,False,False,True,True,False,False,True,False,False,False,High School
673,4.3,87.6,5.4,79.8,85.2,B,4,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
674,2.9,86.9,6.3,59.9,73.2,C,3,True,False,False,True,True,False,True,False,False,False,True,False,False,Masters
675,4.7,93.5,7.2,49.1,83.8,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
676,0.5,83.6,6.4,71.9,61.3,D,2,False,True,True,False,False,True,False,True,False,True,False,False,False,High School
677,5.2,88.9,6.7,73.4,90.6,A,5,True,False,True,False,True,False,False,True,False,False,False,True,False,Not specified
678,0.9,84.0,6.2,87.9,67.7,D,2,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
679,3.0,87.7,5.0,54.8,63.6,D,2,True,False,True,False,True,False,True,False,False,False,False,True,False,Not specified
680,1.8,79.2,7.2,83.9,84.1,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
681,1.6,60.6,8.9,98.4,86.2,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
682,5.2,83.7,6.8,65.5,93.9,A,5,False,True,False,True,True,False,True,False,False,False,False,False,True,PhD
683,2.8,99.2,7.1,54.5,73.9,C,3,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
684,4.0,94.3,7.6,65.1,79.3,C,3,True,False,True,False,False,True,True,False,False,False,True,False,False,Masters
685,3.4,94.7,5.3,70.2,83.8,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
686,4.2,97.4,8.8,76.8,91.7,A,5,True,False,True,False,False,True,False,True,True,False,False,False,False,Bachelors
687,3.6,85.9,7.0,62.9,91.7,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
688,1.6,87.0,8.8,88.7,74.4,C,3,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
689,5.0,78.8,5.9,56.6,81.5,B,4,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
690,2.8,81.8,9.0,49.1,67.7,D,2,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
691,1.2,91.2,7.7,83.3,71.0,C,3,True,False,False,True,False,True,False,True,False,False,False,True,False,Not specified
692,2.9,97.0,7.5,42.7,79.9,C,3,True,False,False,True,False,True,False,True,False,True,False,False,False,High School
693,5.8,83.6,7.1,67.6,92.2,A,5,False,True,True,False,True,False,True,False,False,False,True,False,False,Masters
694,4.8,80.5,6.5,100.0,100.0,A,5,True,False,False,True,True,False,False,True,False,False,True,False,False,Masters
695,3.0,85.0,8.2,69.9,89.6,B,4,True,False,False,True,True,False,True,False,True,False,False,False,False,Bachelors
696,3.0,91.0,7.0,56.6,77.5,C,3,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
697,3.0,70.6,4.4,69.3,72.6,C,3,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
698,6.6,62.0,5.5,69.4,97.9,A,5,True,False,True,False,False,True,True,False,True,False,False,False,False,Bachelors
699,4.1,79.5,6.6,71.9,85.5,B,4,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
700,4.1,72.8,7.2,77.9,92.1,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
701,5.0,79.9,6.7,57.5,84.5,B,4,True,False,False,True,True,False,True,False,False,False,False,True,False,Not specified
702,3.9,83.5,8.3,90.3,82.8,B,4,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
703,3.1,80.5,4.5,72.9,65.4,D,2,False,True,False,True,False,True,False,True,False,True,False,False,False,High School
704,3.2,99.5,7.0,78.7,89.6,B,4,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
705,3.4,88.3,4.6,62.5,83.1,B,4,False,True,False,True,True,False,False,True,False,True,False,False,False,High School
706,3.4,88.0,7.7,85.4,94.2,A,5,False,True,False,True,True,False,False,True,False,False,False,False,True,PhD
707,4.6,91.2,6.7,66.9,92.9,A,5,True,False,False,True,True,False,False,True,False,True,False,False,False,High School
708,3.6,73.6,7.3,73.3,77.1,C,3,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
709,4.6,95.4,5.8,58.8,98.3,A,5,True,False,False,True,False,True,True,False,False,False,True,False,False,Masters
710,3.4,84.2,8.3,58.0,72.1,C,3,True,False,False,True,True,False,False,True,True,False,False,False,False,Bachelors
711,3.6,91.7,8.1,78.3,94.6,A,5,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
712,0.5,74.3,7.5,64.7,67.1,D,2,True,False,False,True,False,True,True,False,True,False,False,False,False,Bachelors
713,4.9,69.5,6.6,59.8,72.2,C,3,False,True,True,False,True,False,False,True,False,False,False,False,True,PhD
714,4.0,93.2,7.5,62.3,95.6,A,5,True,False,False,True,True,False,True,False,False,True,False,False,False,High School
715,5.0,88.8,6.0,78.4,91.9,A,5,True,False,False,True,False,True,True,False,False,False,False,False,True,PhD
716,0.5,76.0,7.8,62.5,54.1,F,1,True,False,True,False,False,True,True,False,False,True,False,False,False,High School
717,6.6,76.3,8.8,68.6,98.5,A,5,False,True,False,True,False,True,True,False,False,False,True,False,False,Masters
718,3.3,96.3,8.1,70.2,85.0,B,4,True,False,False,True,False,True,False,True,False,False,True,False,False,Masters
719,5.2,73.1,5.9,47.0,99.1,A,5,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
720,1.9,100.0,7.2,52.3,78.2,C,3,True,False,False,True,False,True,False,True,True,False,False,False,False,Bachelors
721,4.4,76.0,5.2,74.0,83.8,B,4,True,False,False,True,False,True,True,False,False,True,False,False,False,High School
722,1.9,91.4,7.5,61.2,70.7,C,3,False,True,False,True,True,False,True,False,False,False,True,False,False,Masters
723,2.6,81.7,7.3,82.7,69.9,D,2,True,False,True,False,False,True,True,False,True,False,False,False,False,Bachelors
724,6.4,91.0,4.6,81.6,93.7,A,5,False,True,False,True,False,True,False,True,True,False,False,False,False,Bachelors
725,3.2,79.6,5.4,78.6,84.9,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
726,3.8,83.4,6.5,91.8,100.0,A,5,False,True,False,True,True,False,True,False,False,True,False,False,False,High School
727,4.8,85.4,6.4,69.0,97.5,A,5,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
728,4.2,75.0,5.3,77.8,88.0,B,4,False,True,False,True,False,True,True,False,False,True,False,False,False,High School
729,3.7,92.4,7.3,63.0,85.0,B,4,False,True,False,True,False,True,True,False,True,False,False,False,False,Bachelors
730,4.0,79.9,7.1,99.4,98.9,A,5,True,False,False,True,True,False,True,False,False,False,False,False,True,PhD
731,7.1,82.7,6.6,93.8,100.0,A,5,False,True,False,True,True,False,True,False,False,False,True,False,False,Masters
